inn,name,revenue_year,revenue,segment_tag,source,okved_main,employees,region,site,phone,email
7722176359,"ООО ""ПРЕМЬЕР-ПЛАСТ""",2024,1000000000.0,SUVENIR,checko_custom_parser,Производство прочих пластмассовых изделий,497.0,Пермь,premier-plast.pulscen.ru,+7 836 272-07-67,ledeneva@pgrafika.ru
1513065326,"ООО ""ПРЕМЬЕР ФАРМ""",2024,712000000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),16.0,Пермь,,+7 918 823-19-88,farm15urist@mail.ru
9102028481,"ООО ""ШАРМ ПРЕМЬЕР-ЮГ""",2024,367700000.0,SUVENIR,checko_custom_parser,"Торговля розничная мужской, женской и детской одеждой в специализированных магазинах",47.0,Пермь,,,krav4enko_tanya@mail.ru
7813599665,"ООО ""ПРЕМЬЕР""",2024,268900000.0,SUVENIR,checko_custom_parser,Торговля розничная мебелью в специализированных магазинах,12.0,Пермь,premierdecor.ru,+7 495 640-86-45,info@premierdecor.ru
7705894254,"ООО ""ПРЕМЬЕР ФУТБОЛ ГРУПП""",2024,234200000.0,SUVENIR,checko_custom_parser,Торговля розничная спортивной одеждой в специализированных магазинах,,Пермь,,+7 499 763-71-36,pfl@list.ru
6323048321,"ООО ""РТМ-ПРЕМЬЕР""",2024,177300000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),31.0,Пермь,p-brand.ru,+7 848 231-01-93,
2721243035,"ООО ""ПРЕМЬЕР ТОРГ""",2024,136900000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",8.0,Пермь,,,
7610109259,"ООО ""ПРЕМЬЕР-ПЕРСОНАЛ""",2024,135800000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",12.0,Пермь,,+7 485 353-09-52,info@drujba-tc.ru
3702687132,"ООО ""ПРАЙМ-ТАЙМ""",2024,140700000.0,SUVENIR,checko_custom_parser,Торговля розничная одеждой в специализированных магазинах,18.0,Хабаровск,,,
6321449409,"ООО ""ПРАЙМ ТАЙМ""",2024,4300000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,0.0,Хабаровск,prime-time-magazine.ru,+7 902 377-93-66,office@prime-time-magazine.ru
5959006967,"ООО ""САХАР""",2024,25300000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",11.0,Хабаровск,,,osafermer@gmail.com
1900014858,"ООО ""САХАР""",2024,81000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,0.0,Хабаровск,,+7 950 961-29-94,snab_19@mail.ru
5503199984,"ООО ""САХАР""",2024,0.0,SUVENIR,checko_custom_parser,Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах,1.0,Хабаровск,,,orkish.anna@mail.ru
7720775290,"ООО ""КМГ""",2024,53600000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,,Кемерово,kmgroupe.ru,,info@kmgroupe.ru
2130160023,"ООО ""КМГ""",2024,5900000.0,SUVENIR,checko_custom_parser,Производство спортивных товаров,,Кемерово,baby-town.ru,,mytown@baby-town.ru
6672343850,"ООО ""КМГ ""ЛАЙНЕРТЕК""",2024,,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",0.0,Кемерово,,+7 343 202-42-11,info@linertec.ru
7704815108,"ООО ""МДМПРИНТ""",2024,359800000.0,SUVENIR,checko_custom_parser,Деятельность полиграфическая и предоставление услуг в этой области,,Москва,,+7 495 256-10-00,zakaz@mdmprint.ru
7722678020,"ООО ""ДА МЕДИА""",2024,235200000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,16.0,Москва,damedia.info,+7 302 271-98-88,d.aleshnikov@gmail.com
3904065656,"ООО ""ЭРГОНОМИКА""",2024,,SUVENIR,checko_custom_parser,"Торговля розничная вне магазинов, палаток, рынков",0.0,Владивосток,,+7 401 257-18-31,
9304004758,"ООО ""ОАЗИС-ФАРМ""",2024,349800000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,Москва,,,oazisbook@mail.ru
725015332,"ООО ""ОАЗИС СК""",2024,259700000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",15.0,Москва,,,403931@bk.ru
3916503505,"ООО ""ОАЗИС ПЛЮС""",2024,226300000.0,SUVENIR,checko_custom_parser,"Торговля розничная цветами и другими растениями, семенами и удобрениями в специализированных магазинах",51.0,Москва,,+7 963 738-11-88,777@nshs.ru
1513084417,"ООО ""ОАЗИС""",2024,205000000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",17.0,Москва,,,kudzoy@yandex.ru
7714951967,"ООО ""ОАЗИС МСК""",2024,180700000.0,SUVENIR,checko_custom_parser,"Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет",35.0,Москва,oasis-msk.ru,+7 915 110-66-09,7896727@oasis-msk.ru
5036086307,"ООО ""ОАЗИС""",2024,143500000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),17.0,Москва,,,
5003087873,"ООО КОМПАНИЯ ""ОАЗИС ЛАЙТ""",2024,81900000.0,SUVENIR,checko_custom_parser,Торговля розничная в неспециализированных магазинах,10.0,Москва,oasis-light.ru,+7 499 550-15-29,alex-silver@yandex.ru
5401380824,"ООО ""ОАЗИС""",2024,67900000.0,SUVENIR,checko_custom_parser,Торговля розничная одеждой в специализированных магазинах,7.0,Москва,,,taxhelp-buhgalter-6@yandex.ru
5401996370,"ООО ""ОАЗИС ТРЭЙД""",2024,61200000.0,SUVENIR,checko_custom_parser,Торговля розничная одеждой в специализированных магазинах,6.0,Москва,,,
7705884383,"ООО ""ЭЙБИЭС""",2024,1200000000.0,MERCH|SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,55.0,Москва,zeytz.ru,+7 495 662-97-85,welcome@zeytz.ru
7801532391,"ООО ""ТОЧКА РУ""",2024,407200000.0,SUVENIR,checko_custom_parser,"Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет",,Новосибирск,glavzavhoz.ru,+7 812 766-13-26,001@3259404.ru
277963964,"ООО ""АЗС ТОЧКА""",2024,306900000.0,SUVENIR,checko_custom_parser,Торговля розничная моторным топливом в специализированных магазинах,30.0,Новосибирск,,+7 911 791-04-12,azstochka@mail.ru
5906175961,"ООО ""МОДНО И ТОЧКА""",2024,179800000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,,Новосибирск,,,
3665069417,"ООО ""ТОЧКА ЗРЕНИЯ""",2024,142500000.0,SUVENIR,checko_custom_parser,"Торговля розничная изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",38.0,Новосибирск,t-zr.ru,+7 473 259-84-16,info@t-zr.ru
1655388731,"ООО ""ТОЧКА ОПЫТА""",2024,119200000.0,SUVENIR,checko_custom_parser,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",17.0,Новосибирск,pointofexperience.ru,+7 800 700-94-28,g.buh@penta-house.ru
5036173824,"ООО ""ТОЧКА СБОРКИ""",2024,86000000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,8.0,Новосибирск,,+7 925 960-96-32,ekt@ts-point.ru
5045049968,"ООО ""МЯСНАЯ ТОЧКА СТУПИНО""",2024,119300000.0,SUVENIR,checko_custom_parser,Торговля розничная мясом и мясными продуктами в специализированных магазинах,25.0,Новосибирск,,+7 916 334-63-90,
5013047982,"ООО ""ТОЧКА КЛИМАТА""",2024,113800000.0,SUVENIR,checko_custom_parser,"Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет",5.0,Новосибирск,coolon.ru,+7 498 483-08-74,info@coolon.ru
2543110426,"ООО ""ТОЧКА ОПОРЫ""",2024,115700000.0,SUVENIR,checko_custom_parser,Торговля розничная мебелью в специализированных магазинах,,Новосибирск,everprof.ru,+7 423 230-02-92,vl@crt.vl.ru
5920042480,"ООО ""КБ ""ТОЧКА""",2024,97700000.0,SUVENIR,checko_custom_parser,"Производство прочих готовых изделий, не включенных в другие группировки",40.0,Новосибирск,,+7 922 356-58-48,tati766@yandex.ru
7840049565,"ООО ""ПРАГМАТИКА""",2024,7800000.0,SUVENIR,checko_custom_parser,Производство медицинских инструментов и оборудования,,Екатеринбург,abatmenty.ru,+7 952 361-23-94,pragmatika.ooo@bk.ru
7825491352,"ООО ""ПРАГМАТИКА""",2024,4300000.0,SUVENIR,checko_custom_parser,"Торговля розничная непродовольственными товарами, не включенными в другие группировки, в специализированных магазинах",,Екатеринбург,ad41.ru,,
3913007900,"ООО ""ПРАГМАТИКА-ПОВОЛЖЬЕ""",2024,74000.0,SUVENIR,checko_custom_parser,"Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах",1.0,Екатеринбург,,,volga@pragmatika.ru
7728384404,"ООО ""СТАН ПРО""",2024,271800000.0,SUVENIR,checko_custom_parser,Производство пластмассовых изделий для упаковывания товаров,11.0,Екатеринбург,,,stanpro17@yandex.ru
5612071590,"ООО ""ТД ""СТАН""",2024,218700000.0,SUVENIR,checko_custom_parser,"Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах",5.0,Екатеринбург,,+7 353 260-86-66,
3334021439,"ООО ""ТЁПЛЫЙ СТАН""",2024,48300000.0,SUVENIR,checko_custom_parser,"Производство пластмассовых изделий, используемых в строительстве",13.0,Екатеринбург,tsmurom.ru,,tepl-stan@mail.ru
4704042928,"ООО ""СТАН""",2024,32200000.0,SUVENIR,checko_custom_parser,Торговля розничная мебелью в специализированных магазинах,14.0,Екатеринбург,,,stan_mebel@mail.ru
277030333,"ООО ""СТАН""",2024,1700000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",,Екатеринбург,,+7 347 265-32-40,lusi-volk@mail.ru
6683009720,"ООО ""СТАН-СЕРВИС""",2024,,SUVENIR,checko_custom_parser,"Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет",0.0,Екатеринбург,,,
1328020786,"ООО ""СТАН""",2024,,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,1.0,Екатеринбург,,,
6658556574,"ООО ""СТАН""",2024,,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,1.0,Екатеринбург,,,
3446010139,"ООО ""ТОРГОВЫЙ СТАН ""МИУС""",2024,24000.0,SUVENIR,checko_custom_parser,"Торговля розничная незамороженными продуктами, включая напитки и табачные изделия, в неспециализированных магазинах",1.0,Екатеринбург,,,lara.luneva.50@mail.ru
7734616100,"ООО ""МАСТЕРСКАЯ ВОДЫ""",2024,196000000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,17.0,Москва,aquaclimate.ru,+7 495 532-03-83,
7810447287,"ООО ""МАСТЕРСКАЯ ""СЦЕНИЧЕСКИЕ РЕШЕНИЯ""",2024,127000000.0,SUVENIR,checko_custom_parser,"Производство прочих готовых изделий, не включенных в другие группировки",20.0,Москва,,+7 812 345-37-22,info@scena.pro
3328474984,"ООО ""МАСТЕРСКАЯ АРТ-СТЕКЛО""",2024,111200000.0,SUVENIR,checko_custom_parser,"Производство прочих изделий, не включенных в другие группировки",,Москва,,+7 492 253-03-59,gushrustalcz@dfgszn.elcom.ru
5262378303,"ООО ""МАСТЕРСКАЯ ДЕКОРА""",2024,95600000.0,SUVENIR,checko_custom_parser,"Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах",10.0,Москва,,,
7720752014,"ООО ""МАСТЕРСКАЯ НАГРАДИОН""",2024,90700000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,1.0,Москва,nagradion.ru,+7 800 550-76-84,info@nagradion.ru
5405083621,"ООО ""МАСТЕРСКАЯ""",2024,69700000.0,SUVENIR,checko_custom_parser,Производство прочих пластмассовых изделий,15.0,Москва,,,000masterskaya.54@mail.ru
7724944976,"ООО ""ВОЛШЕБНАЯ МАСТЕРСКАЯ""",2024,56900000.0,SUVENIR,checko_custom_parser,Производство игр и игрушек,14.0,Москва,magic-maker.ru,+7 985 132-41-00,zakaz@magic-maker.ru
5404163578,"ООО ""МАСТЕРСКАЯ ХУДОЖНИКА""",2024,56400000.0,SUVENIR,checko_custom_parser,Производство игр и игрушек,26.0,Москва,,+7 383 350-85-59,mx.lisenko@mail.ru
7714736550,"ООО ""СУВЕНИР МЕДИА""",2024,703000000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,37.0,Москва,,+7 925 244-00-74,sm@suvmedia.ru
2312106870,"ООО ""НПО НОВЫЕ ТЕХНОЛОГИИ""",2024,1200000000.0,SUVENIR,checko_custom_parser,"Производство прочих изделий, не включенных в другие группировки",,Ярославль,barsik-best.ru,+7 861 260-04-66,barsik-zbit@mail.ru
7743662293,"ООО ""НОВЫЕ ТЕХНОЛОГИИ ОБСЛУЖИВАНИЯ""",2024,916000000.0,SUVENIR,checko_custom_parser,Торговля розничная мебелью в специализированных магазинах,167.0,Ярославль,home-classic.ru,+7 495 152-08-37,a.m.rakhmatulin@nto-sale.ru
7702713534,"ООО ""НОВЫЕ ИНВЕСТИЦИОННЫЕ ТЕХНОЛОГИИ""",2024,797100000.0,SUVENIR,checko_custom_parser,Торговля розничная филателистическими и нумизматическими товарами в специализированных магазинах,,Ярославль,,+7 495 728-29-96,
4401141172,"ООО ""НОВЫЕ ТЕХНОЛОГИИ""",2024,193800000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,,Ярославль,somebox.ru,,
4703180763,"ООО ""ГРУППА КОМПАНИЙ 7 ЧУДЕС СВЕТА""",2024,41300000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,Красноярск,,,
1660323659,"ООО МФГ ""7777""",2024,10500000000.0,SUVENIR,checko_custom_parser,"Торговля розничная, осуществляемая непосредственно при помощи информационно-коммуникационной сети Интернет",,Красноярск,,+7 987 234-82-88,4x7.world@gmail.com
7813639727,"ООО ""ГРУППА М БЫСТРЫЙ ТИРАЖ""",2024,1200000000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,91.0,Красноярск,gmprint.ru,,
7801713736,"ООО ""ГРУППА КОМПАНИЙ ИСКРА""",2024,67700000.0,SUVENIR,checko_custom_parser,Торговля розничная металлическими и неметаллическими конструкциями в специализированных магазинах,,Красноярск,gk-iskra.ru,,info@gk-iskra.ru
9703200585,"ООО ""РЕДВИН""",2024,,SUVENIR,checko_custom_parser,Торговля розничная в нестационарных торговых объектах и на рынках прочими товарами,,Зеленоград,,,
2724146424,"ООО ""АВЕРС АПТЕКА МИНИЦЕН""",2024,1200000000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),97.0,Санкт-Петербург,minicen.ru,+7 426 222-08-70,info@minicen.ru
7017294665,"ООО ""АВЕРС""",2024,318400000.0,SUVENIR,checko_custom_parser,Торговля розничная обоями и напольными покрытиями в специализированных магазинах,39.0,Санкт-Петербург,,+7 382 290-83-22,tender@elc.tomsk.ru
4345140060,"ООО ""АВЕРС""",2024,201300000.0,SUVENIR,checko_custom_parser,Торговля розничная моторным топливом в специализированных магазинах,8.0,Санкт-Петербург,,+7 833 249-43-83,
2635257676,"ООО ""ТИПОГРАФИЯ АВЕРС""",2024,87500000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,14.0,Санкт-Петербург,gfleksa.ru,,zakaz@gorod26.ru
2704010619,"ООО ""АВЕРС""",2024,72800000.0,SUVENIR,checko_custom_parser,Торговля розничная хлебом и хлебобулочными изделиями и кондитерскими изделиями в специализированных магазинах,10.0,Санкт-Петербург,,+7 421 384-02-18,chudnaya-tp@yandex.ru
5403084933,"ООО ""АВЕРС""",2024,70800000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",8.0,Санкт-Петербург,,,avers_42@mail.ru
3652007565,"ООО ""АВЕРС""",2024,56700000.0,SUVENIR,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,28.0,Санкт-Петербург,аверс-лиски.рф,+7 473 913-34-30,narusheva.n.a@directlogistic.ru
7447122643,"ООО ""АВЕРС""",2024,48200000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в специализированных магазинах,6.0,Санкт-Петербург,averschel.ru,+7 351 235-84-44,avers.chel@mail.ru
5017118786,"ООО ""АВЕРС""",2024,42200000.0,SUVENIR,checko_custom_parser,"Торговля розничная бытовым жидким котельным топливом, газом в баллонах, углем, древесным топливом, топливным торфом в специализированных магазинах",,Санкт-Петербург,,,aver-gaz@yandex.ru
7723860473,"ООО ""АВЕРС""",2024,32400000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",,Санкт-Петербург,,+7 968 543-45-25,magaversooo@gmail.com
7717760054,"ООО ""МИР РЕКЛАМЫ - ПРИНТ""",2024,932000000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,60.0,Саратов,www.reklamy.ru,+7 495 228-06-30,info5@reklamy.ru
7710425025,"ООО ""ТЕХНОЛОГИИ РЕКЛАМЫ""",2024,155300000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,,Саратов,teca.ru,+7 495 608-58-38,info@teca.ru
5250056076,"ООО ""ЦЕНТР РЕКЛАМЫ""",2024,66900000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,7.0,Саратов,nnreklama.com,+7 831 230-10-10,info@nnreklama.com
7724864400,"ООО ""МАГИЯ РЕКЛАМЫ""",2024,63200000.0,SUVENIR,checko_custom_parser,Деятельность полиграфическая и предоставление услуг в этой области,,Саратов,,+7 495 935-82-61,
6027147971,"ООО ""ФАБРИКА РЕКЛАМЫ ЭНДИ""",2024,51500000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,9.0,Саратов,endicomp.ru,+7 800 775-31-69,notify@endesign.ru
7724773343,"ООО ""МАТЕРИАЛЫ ДЛЯ РЕКЛАМЫ""",2024,44800000.0,SUVENIR,checko_custom_parser,Торговля розничная прочими товарами в специализированных магазинах,5.0,Саратов,,,mdr_5@mail.ru
6501313421,"ООО ""БЮРО РЕКЛАМЫ""",2024,31900000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,7.0,Саратов,,,hello@byuro-rk.ru
1218001741,"ООО ""ФАБРИКА РЕКЛАМЫ""",2024,15800000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,,Саратов,,,
3025010662,"ООО ""КОЛЕСО-СЕВЕР""",2024,240700000.0,SUVENIR,checko_custom_parser,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",,Санкт-Петербург,koleso.tc,+7 851 413-65-63,ablyaeva@koleso-auto.ru
3907032546,"ООО ""КОЛЕСО""",2024,149200000.0,SUVENIR,checko_custom_parser,Торговля розничная большим товарным ассортиментом с преобладанием непродовольственных товаров в неспециализированных магазинах,28.0,Санкт-Петербург,teploservis39.ru,+7 401 275-42-05,koleso.39@yandex.ru
7726609518,"ООО ""КОЛЕСО ЛЮКС""",2024,27300000.0,SUVENIR,checko_custom_parser,Торговля розничная моторным топливом в специализированных магазинах,,Санкт-Петербург,mvmotor.ru,+7 906 567-55-70,marara_68@mail.ru
2209051642,"ООО ""КОЛЕСО ФОРТУНЫ""",2024,16900000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,Санкт-Петербург,,,
5036033087,"ООО ""КОЛЕСО-АВТО-ПЛЮС""",2024,12200000.0,SUVENIR,checko_custom_parser,"Производство прочих изделий из пластмасс, не включенных в другие группировки, кроме устройств пломбировочных из пластика",6.0,Санкт-Петербург,,+7 496 769-06-09,info@buh76.ru
5034018728,"ООО ""КОЛЕСО""",2024,7600000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,1.0,Санкт-Петербург,,,ozbagira-olga@mail.ru
7017334928,"ООО ""КОЛЕСО-ТОМСК""",2024,6200000.0,SUVENIR,checko_custom_parser,Торговля розничная прочими товарами в специализированных магазинах,,Санкт-Петербург,,+7 382 293-70-90,buh@koleso.su
3811145676,"ООО ""ПЯТОЕ КОЛЕСО""",2024,350000.0,SUVENIR,checko_custom_parser,"Торговля розничная преимущественно пищевыми продуктами, включая напитки, и табачными изделиями в неспециализированных магазинах",1.0,Санкт-Петербург,,+7 395 260-50-65,stepanova_o@admirk.ru
4702019151,"ООО ""КОЛЕСО""",2024,0.0,SUVENIR,checko_custom_parser,"Торговля розничная скобяными изделиями, лакокрасочными материалами и стеклом в специализированных магазинах",1.0,Санкт-Петербург,,,denis.companion@inbox.ru
7610070749,"ООО ФИРМА ""ПЯТОЕ КОЛЕСО""",2024,,SUVENIR,checko_custom_parser,"Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах",0.0,Санкт-Петербург,,+7 905 131-18-00,
9716005990,"ООО ""ГРУППА М ПЕЧАТЬ""",2024,,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,,Санкт-Петербург,,,
7802851979,"ООО ""ГРУППА КОМПАНИЙ ""ПОСТЕР-ПРИНТ""",2024,269000000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,29.0,Санкт-Петербург,,+7 911 927-20-60,statbuh@bk.ru
7802933759,"ООО ""ПАРОВОЗ""",2024,185700000.0,SUVENIR,checko_custom_parser,Торговля розничная табачными изделиями в специализированных магазинах,1.0,Нижний Новгород,,,vagan@bioqool.ru
5260437289,"ООО ""ПАРОВОЗ""",2024,10200000.0,SUVENIR,checko_custom_parser,Производство прочих пластмассовых изделий,,Нижний Новгород,,,olga@parovoz-nn.ru
1837003665,"ООО ""ФРТ""",2024,43400000.0,SUVENIR,checko_custom_parser,Деятельность полиграфическая и предоставление услуг в этой области,18.0,Глазов,fabrika-rt.ru,+7 341 415-23-85,bugalter@fabrika-rt.ru
7713481772,"ООО ""ФРТ""",2024,22000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,1.0,Глазов,,,jane.luxury@gmail.com
1833041194,"ООО ""РПФ МАКРОС""",2024,21800000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,,Самара,,+7 341 242-46-42,rpfmakroc@list.ru
4501002937,"ООО ""МАКРОС-И""",2024,,SUVENIR,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,1.0,Самара,,+7 352 241-36-43,trio-slada@mail.ru
2311383960,"ООО ""МАКРОС""",2024,,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,,Самара,,,
2309155927,"ООО ""ПРЕЗЕНТАЙМ-КРАСНОДАР""",2024,4600000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,0.0,Нижний Новгород,presentime.pro,,a.bulavina@presentime.pro
6501211405,"ООО ""ПРЕЗЕНТАЙМ""",2024,0.0,SUVENIR,checko_custom_parser,"Торговля розничная вне магазинов, палаток, рынков",0.0,Нижний Новгород,,+7 914 752-09-62,
5008026313,"ООО ""НПП ""АРТ-ЛОДЖИК""",2024,20700000.0,SUVENIR,checko_custom_parser,Изготовление печатных форм и подготовительная деятельность,,Казань,,+7 495 576-52-78,art@mkpk.ru
7714499998,"ООО ""ЯРКО ВВЕРХ""",2024,29600000.0,SUVENIR,checko_custom_parser,Торговля розничная прочая в неспециализированных магазинах,,Челябинск,,+7 495 660-94-82,
7810957111,"ООО ""ЯРКО ЯРКО""",2024,17900000.0,SUVENIR,checko_custom_parser,"Производство прочих изделий, не включенных в другие группировки",,Челябинск,,+7 812 326-28-68,info@yarkoyarko.ru
7813642494,"ООО ""РПК ""ЯРКО""",2024,8800000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,,Челябинск,,,2242308@mail.ru
4705117510,"ООО ""ЯРКО""",2024,4800000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,0.0,Челябинск,,,
3100014612,"ООО ""СВЕТИМ ЯРКО""",2024,3500000.0,SUVENIR,checko_custom_parser,Торговля розничная осветительными приборами в специализированных магазинах,1.0,Челябинск,,,tatiana-bityuckaya@yandex.ru
3808272360,"ООО ""ЯРКО""",2024,3100000.0,SUVENIR,checko_custom_parser,"Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах",0.0,Челябинск,,,
3811183488,"ООО ""ЯРКО""",2024,,SUVENIR,checko_custom_parser,Торговля розничная лакокрасочными материалами в специализированных магазинах,,Челябинск,,,
7813587067,"ООО ""РПК ""ЯРКО""",2024,,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,,Челябинск,,+7 812 969-91-89,
6917002514,"ООО ""АСТЕК-БВ""",2024,88000000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),14.0,Красноярск,,+7 482 673-28-14,ooovesta7771@rambler.ru
6321378028,"ООО ""АСТЕК-Т""",2024,30400000.0,SUVENIR,checko_custom_parser,Торговля розничная металлическими и неметаллическими конструкциями в специализированных магазинах,,Красноярск,,+7 848 236-35-36,mas.s@bk.ru
5190310261,"ООО ""АСТЕК""",2024,9000000.0,SUVENIR,checko_custom_parser,"Торговля розничная пищевыми продуктами, напитками и табачными изделиями в специализированных магазинах",1.0,Красноярск,,,astek44@rambler.ru
5027309490,"ООО ""АСТЕК""",2024,784000.0,SUVENIR,checko_custom_parser,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),1.0,Красноярск,,,
4706057158,"ООО ""АСТЕК""",2024,487000.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,1.0,Красноярск,,,astek.oo@mail.ru
2703026662,"ООО ""АСТЕК""",2024,1300000.0,SUVENIR,checko_custom_parser,Торговля розничная аудио- и видеотехникой в специализированных магазинах,,Красноярск,,+7 962 297-25-12,
7807260338,"ООО ""АФЛ""",2024,0.0,SUVENIR,checko_custom_parser,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,0.0,Ростов-на-Дону,,,
1650127214,"ООО ""КУБА""",2024,11500000.0,SUVENIR,checko_custom_parser,Прочие виды полиграфической деятельности,1.0,Пермь,,,
3666162169,"ООО ""КУБА""",2024,,SUVENIR,checko_custom_parser,Торговля розничная в неспециализированных магазинах,,Пермь,,,
2801118696,"ООО ""АЙМАГ""",2024,0.0,SUVENIR,checko_custom_parser,Торговля розничная аудио- и видеотехникой в специализированных магазинах,1.0,Уфа,,+7 416 238-69-56,
6319210451,"ООО ""ПРЕСТИЖ""",2024,1300000000.0,SUVENIR,checko_custom_parser,Торговля розничная напитками в специализированных магазинах,231.0,Белгород,,,g6319210451@yandex.ru
